"Pincode","State","District","Hospitalized","Deceased","Recovered","Date"
621211,"TN","tiruchirappalli",1,0,0,2020-04-01
604406,"TN","tiruvannamalai",1,0,0,2020-04-01
621209,"TN","tiruchirappalli",1,0,0,2020-04-01
621006,"TN","tiruchirappalli",1,0,0,2020-04-01
621005,"TN","tiruchirappalli",1,0,0,2020-04-01
637409,"TN","namakkal",18,0,0,2020-04-01
638008,"TN","namakkal",18,0,0,2020-04-01
637013,"TN","namakkal",18,0,0,2020-04-01
627603,"TN","tirunelveli",23,0,0,2020-04-01
627420,"TN","tirunelveli",23,0,0,2020-04-01
627003,"TN","tirunelveli",23,0,0,2020-04-01
637202,"TN","namakkal",18,0,0,2020-04-01
635702,"TN","vellore",2,0,0,2020-04-01
632531,"TN","vellore",2,0,0,2020-04-01
613601,"TN","thanjavur",1,0,0,2020-04-01
626205,"TN","virudhunagar",1,0,0,2020-04-01
621305,"TN","tiruchirappalli",1,0,0,2020-04-01
620023,"TN","tiruchirappalli",1,0,0,2020-04-01
621706,"TN","tiruchirappalli",1,0,0,2020-04-01
620022,"TN","tiruchirappalli",1,0,0,2020-04-01
632401,"TN","vellore",2,0,0,2020-04-01
621008,"TN","tiruchirappalli",1,0,0,2020-04-01
627713,"TN","tirunelveli",23,0,0,2020-04-01
632013,"TN","vellore",2,0,0,2020-04-01
635710,"TN","vellore",2,0,0,2020-04-01
632508,"TN","vellore",2,0,0,2020-04-01
635701,"TN","vellore",2,0,0,2020-04-01
626111,"TN","virudhunagar",1,0,0,2020-04-01
606804,"TN","tiruvannamalai",1,0,0,2020-04-01
637003,"TN","namakkal",18,0,0,2020-04-01
632512,"TN","tiruvannamalai",1,0,0,2020-04-01
631701,"TN","tiruvannamalai",1,0,0,2020-04-01
620026,"TN","tiruchirappalli",1,0,0,2020-04-01
621652,"TN","tiruchirappalli",1,0,0,2020-04-01
604409,"TN","tiruvannamalai",1,0,0,2020-04-01
620001,"TN","tiruchirappalli",1,0,0,2020-04-01
621314,"TN","tiruchirappalli",1,0,0,2020-04-01
632311,"TN","tiruvannamalai",1,0,0,2020-04-01
627116,"TN","tirunelveli",23,0,0,2020-04-01
620005,"TN","tiruchirappalli",1,0,0,2020-04-01
632010,"TN","vellore",2,0,0,2020-04-01
606703,"TN","tiruvannamalai",1,0,0,2020-04-01
606611,"TN","tiruvannamalai",1,0,0,2020-04-01
604403,"TN","tiruvannamalai",1,0,0,2020-04-01
626137,"TN","virudhunagar",1,0,0,2020-04-01
621312,"TN","tiruchirappalli",1,0,0,2020-04-01
627804,"TN","tirunelveli",23,0,0,2020-04-01
627424,"TN","tirunelveli",23,0,0,2020-04-01
637406,"TN","namakkal",18,0,0,2020-04-01
637014,"TN","namakkal",18,0,0,2020-04-01
637205,"TN","namakkal",18,0,0,2020-04-01
635752,"TN","vellore",2,0,0,2020-04-01
626133,"TN","virudhunagar",1,0,0,2020-04-01
614401,"TN","thanjavur",1,0,0,2020-04-01
637405,"TN","namakkal",18,0,0,2020-04-01
638006,"TN","namakkal",18,0,0,2020-04-01
637213,"TN","namakkal",18,0,0,2020-04-01
637301,"TN","namakkal",18,0,0,2020-04-01
638007,"TN","namakkal",18,0,0,2020-04-01
637002,"TN","namakkal",18,0,0,2020-04-01
620008,"TN","tiruchirappalli",1,0,0,2020-04-01
627853,"TN","tirunelveli",23,0,0,2020-04-01
637018,"TN","namakkal",18,0,0,2020-04-01
621307,"TN","tiruchirappalli",1,0,0,2020-04-01
626136,"TN","virudhunagar",1,0,0,2020-04-01
626124,"TN","virudhunagar",1,0,0,2020-04-01
626114,"TN","virudhunagar",1,0,0,2020-04-01
627753,"TN","tirunelveli",23,0,0,2020-04-01
606709,"TN","tiruvannamalai",1,0,0,2020-04-01
606754,"TN","tiruvannamalai",1,0,0,2020-04-01
606705,"TN","tiruvannamalai",1,0,0,2020-04-01
631006,"TN","vellore",2,0,0,2020-04-01
626110,"TN","virudhunagar",1,0,0,2020-04-01
606603,"TN","tiruvannamalai",1,0,0,2020-04-01
614202,"TN","thanjavur",1,0,0,2020-04-01
637017,"TN","namakkal",18,0,0,2020-04-01
637105,"TN","namakkal",18,0,0,2020-04-01
606707,"TN","tiruvannamalai",1,0,0,2020-04-01
632319,"TN","tiruvannamalai",1,0,0,2020-04-01
632520,"TN","vellore",2,0,0,2020-04-01
606706,"TN","tiruvannamalai",1,0,0,2020-04-01
626131,"TN","virudhunagar",1,0,0,2020-04-01
632315,"TN","tiruvannamalai",1,0,0,2020-04-01
606753,"TN","tiruvannamalai",1,0,0,2020-04-01
627854,"TN","tirunelveli",23,0,0,2020-04-01
626149,"TN","virudhunagar",1,0,0,2020-04-01
613003,"TN","thanjavur",1,0,0,2020-04-01
637209,"TN","namakkal",18,0,0,2020-04-01
632115,"TN","vellore",2,0,0,2020-04-01
635651,"TN","vellore",2,0,0,2020-04-01
632311,"TN","vellore",2,0,0,2020-04-01
626103,"TN","virudhunagar",1,0,0,2020-04-01
606805,"TN","tiruvannamalai",1,0,0,2020-04-01
637102,"TN","namakkal",18,0,0,2020-04-01
621215,"TN","namakkal",18,0,0,2020-04-01
626612,"TN","virudhunagar",1,0,0,2020-04-01
626125,"TN","virudhunagar",1,0,0,2020-04-01
626204,"TN","virudhunagar",1,0,0,2020-04-01
632102,"TN","vellore",2,0,0,2020-04-01
626121,"TN","virudhunagar",1,0,0,2020-04-01
627453,"TN","tirunelveli",23,0,0,2020-04-01
626203,"TN","virudhunagar",1,0,0,2020-04-01
605702,"TN","tiruvannamalai",1,0,0,2020-04-01
627602,"TN","tirunelveli",23,0,0,2020-04-01
627102,"TN","tirunelveli",23,0,0,2020-04-01
627601,"TN","tirunelveli",23,0,0,2020-04-01
627502,"TN","tirunelveli",23,0,0,2020-04-01
604503,"TN","tiruvannamalai",1,0,0,2020-04-01
632057,"TN","vellore",2,0,0,2020-04-01
632006,"TN","vellore",2,0,0,2020-04-01
635810,"TN","vellore",2,0,0,2020-04-01
606905,"TN","tiruvannamalai",1,0,0,2020-04-01
627151,"TN","tirunelveli",23,0,0,2020-04-01
606808,"TN","tiruvannamalai",1,0,0,2020-04-01
635802,"TN","vellore",2,0,0,2020-04-01
626135,"TN","virudhunagar",1,0,0,2020-04-01
626101,"TN","virudhunagar",1,0,0,2020-04-01
626128,"TN","virudhunagar",1,0,0,2020-04-01
604404,"TN","tiruvannamalai",1,0,0,2020-04-01
637015,"TN","namakkal",18,0,0,2020-04-01
636142,"TN","namakkal",18,0,0,2020-04-01
626106,"TN","virudhunagar",1,0,0,2020-04-01
606802,"TN","tiruvannamalai",1,0,0,2020-04-01
631151,"TN","vellore",2,0,0,2020-04-01
604504,"TN","tiruvannamalai",1,0,0,2020-04-01
606807,"TN","tiruvannamalai",1,0,0,2020-04-01
604402,"TN","tiruvannamalai",1,0,0,2020-04-01
626119,"TN","virudhunagar",1,0,0,2020-04-01
606704,"TN","tiruvannamalai",1,0,0,2020-04-01
632012,"TN","vellore",2,0,0,2020-04-01
637407,"TN","namakkal",18,0,0,2020-04-01
604405,"TN","tiruvannamalai",1,0,0,2020-04-01
606701,"TN","tiruvannamalai",1,0,0,2020-04-01
606906,"TN","tiruvannamalai",1,0,0,2020-04-01
632511,"TN","tiruvannamalai",1,0,0,2020-04-01
606601,"TN","tiruvannamalai",1,0,0,2020-04-01
606901,"TN","tiruvannamalai",1,0,0,2020-04-01
606702,"TN","tiruvannamalai",1,0,0,2020-04-01
637214,"TN","namakkal",18,0,0,2020-04-01
606904,"TN","tiruvannamalai",1,0,0,2020-04-01
637304,"TN","namakkal",18,0,0,2020-04-01
637503,"TN","namakkal",18,0,0,2020-04-01
632059,"TN","vellore",2,0,0,2020-04-01
626140,"TN","virudhunagar",1,0,0,2020-04-01
635703,"TN","tiruvannamalai",1,0,0,2020-04-01
632004,"TN","vellore",2,0,0,2020-04-01
626109,"TN","virudhunagar",1,0,0,2020-04-01
632058,"TN","vellore",2,0,0,2020-04-01
604408,"TN","tiruvannamalai",1,0,0,2020-04-01
632507,"TN","vellore",2,0,0,2020-04-01
604401,"TN","tiruvannamalai",1,0,0,2020-04-01
632312,"TN","tiruvannamalai",1,0,0,2020-04-01
606908,"TN","tiruvannamalai",1,0,0,2020-04-01
604407,"TN","tiruvannamalai",1,0,0,2020-04-01
632313,"TN","tiruvannamalai",1,0,0,2020-04-01
632107,"TN","vellore",2,0,0,2020-04-01
632502,"TN","vellore",2,0,0,2020-04-01
632509,"TN","vellore",2,0,0,2020-04-01
632513,"TN","vellore",2,0,0,2020-04-01
604502,"TN","tiruvannamalai",1,0,0,2020-04-01
604505,"TN","tiruvannamalai",1,0,0,2020-04-01
632001,"TN","vellore",2,0,0,2020-04-01
626117,"TN","virudhunagar",1,0,0,2020-04-01
632104,"TN","vellore",2,0,0,2020-04-01
626142,"TN","virudhunagar",1,0,0,2020-04-01
626001,"TN","virudhunagar",1,0,0,2020-04-01
631051,"TN","vellore",2,0,0,2020-04-01
500061,"TS","hyderabad",35,0,1,2020-04-01
500039,"TS","hyderabad",35,0,1,2020-04-01
500027,"TS","hyderabad",35,0,1,2020-04-01
500032,"TS","hyderabad",35,0,1,2020-04-01
505186,"TS","karimnagar",3,0,0,2020-04-01
500074,"TS","hyderabad",35,0,1,2020-04-01
500058,"TS","hyderabad",35,0,1,2020-04-01
505481,"TS","karimnagar",3,0,0,2020-04-01
500038,"TS","hyderabad",35,0,1,2020-04-01
500007,"TS","hyderabad",35,0,1,2020-04-01
505425,"TS","karimnagar",3,0,0,2020-04-01
505469,"TS","karimnagar",3,0,0,2020-04-01
500003,"TS","hyderabad",35,0,1,2020-04-01
505462,"TS","karimnagar",3,0,0,2020-04-01
505331,"TS","karimnagar",3,0,0,2020-04-01
505301,"TS","karimnagar",3,0,0,2020-04-01
500097,"TS","hyderabad",35,0,1,2020-04-01
500046,"TS","hyderabad",35,0,1,2020-04-01
500096,"TS","hyderabad",35,0,1,2020-04-01
500013,"TS","hyderabad",35,0,1,2020-04-01
500076,"TS","hyderabad",35,0,1,2020-04-01
500006,"TS","hyderabad",35,0,1,2020-04-01
505304,"TS","karimnagar",3,0,0,2020-04-01
505401,"TS","karimnagar",3,0,0,2020-04-01
505527,"TS","karimnagar",3,0,0,2020-04-01
505532,"TS","karimnagar",3,0,0,2020-04-01
505404,"TS","karimnagar",3,0,0,2020-04-01
505172,"TS","karimnagar",3,0,0,2020-04-01
505187,"TS","karimnagar",3,0,0,2020-04-01
505503,"TS","karimnagar",3,0,0,2020-04-01
500057,"TS","hyderabad",35,0,1,2020-04-01
505530,"TS","karimnagar",3,0,0,2020-04-01
500052,"TS","hyderabad",35,0,1,2020-04-01
500009,"TS","hyderabad",35,0,1,2020-04-01
505528,"TS","karimnagar",3,0,0,2020-04-01
500077,"TS","hyderabad",35,0,1,2020-04-01
505001,"TS","karimnagar",3,0,0,2020-04-01
500098,"TS","hyderabad",35,0,1,2020-04-01
500082,"TS","hyderabad",35,0,1,2020-04-01
501102,"TS","hyderabad",35,0,1,2020-04-01
500026,"TS","hyderabad",35,0,1,2020-04-01
500094,"TS","hyderabad",35,0,1,2020-04-01
500056,"TS","hyderabad",35,0,1,2020-04-01
500059,"TS","hyderabad",35,0,1,2020-04-01
500048,"TS","hyderabad",35,0,1,2020-04-01
500067,"TS","hyderabad",35,0,1,2020-04-01
500045,"TS","hyderabad",35,0,1,2020-04-01
505455,"TS","karimnagar",3,0,0,2020-04-01
501401,"TS","hyderabad",35,0,1,2020-04-01
500041,"TS","hyderabad",35,0,1,2020-04-01
500050,"TS","hyderabad",35,0,1,2020-04-01
505504,"TS","karimnagar",3,0,0,2020-04-01
505102,"TS","karimnagar",3,0,0,2020-04-01
505402,"TS","karimnagar",3,0,0,2020-04-01
505526,"TS","karimnagar",3,0,0,2020-04-01
505468,"TS","karimnagar",3,0,0,2020-04-01
505209,"TS","karimnagar",3,0,0,2020-04-01
505467,"TS","karimnagar",3,0,0,2020-04-01
500092,"TS","hyderabad",35,0,1,2020-04-01
500016,"TS","hyderabad",35,0,1,2020-04-01
505330,"TS","karimnagar",3,0,0,2020-04-01
505152,"TS","karimnagar",3,0,0,2020-04-01
505214,"TS","karimnagar",3,0,0,2020-04-01
500054,"TS","hyderabad",35,0,1,2020-04-01
500101,"TS","hyderabad",35,0,1,2020-04-01
500023,"TS","hyderabad",35,0,1,2020-04-01
500079,"TS","hyderabad",35,0,1,2020-04-01
505450,"TS","karimnagar",3,0,0,2020-04-01
501101,"TS","hyderabad",35,0,1,2020-04-01
500093,"TS","hyderabad",35,0,1,2020-04-01
500053,"TS","hyderabad",35,0,1,2020-04-01
505529,"TS","karimnagar",3,0,0,2020-04-01
505472,"TS","karimnagar",3,0,0,2020-04-01
505466,"TS","karimnagar",3,0,0,2020-04-01
505514,"TS","karimnagar",3,0,0,2020-04-01
505215,"TS","karimnagar",3,0,0,2020-04-01
500036,"TS","hyderabad",35,0,1,2020-04-01
500069,"TS","hyderabad",35,0,1,2020-04-01
500043,"TS","hyderabad",35,0,1,2020-04-01
500089,"TS","hyderabad",35,0,1,2020-04-01
500065,"TS","hyderabad",35,0,1,2020-04-01
500081,"TS","hyderabad",35,0,1,2020-04-01
500072,"TS","hyderabad",35,0,1,2020-04-01
500031,"TS","hyderabad",35,0,1,2020-04-01
500029,"TS","hyderabad",35,0,1,2020-04-01
500088,"TS","hyderabad",35,0,1,2020-04-01
500100,"TS","hyderabad",35,0,1,2020-04-01
500091,"TS","hyderabad",35,0,1,2020-04-01
500008,"TS","hyderabad",35,0,1,2020-04-01
505501,"TS","karimnagar",3,0,0,2020-04-01
505403,"TS","karimnagar",3,0,0,2020-04-01
505162,"TS","karimnagar",3,0,0,2020-04-01
500047,"TS","hyderabad",35,0,1,2020-04-01
500062,"TS","hyderabad",35,0,1,2020-04-01
500063,"TS","hyderabad",35,0,1,2020-04-01
505451,"TS","karimnagar",3,0,0,2020-04-01
505303,"TS","karimnagar",3,0,0,2020-04-01
505174,"TS","karimnagar",3,0,0,2020-04-01
500055,"TS","hyderabad",35,0,1,2020-04-01
500018,"TS","hyderabad",35,0,1,2020-04-01
505325,"TS","karimnagar",3,0,0,2020-04-01
500004,"TS","hyderabad",35,0,1,2020-04-01
500060,"TS","hyderabad",35,0,1,2020-04-01
505453,"TS","karimnagar",3,0,0,2020-04-01
505454,"TS","karimnagar",3,0,0,2020-04-01
501301,"TS","hyderabad",35,0,1,2020-04-01
505531,"TS","karimnagar",3,0,0,2020-04-01
500012,"TS","hyderabad",35,0,1,2020-04-01
500064,"TS","hyderabad",35,0,1,2020-04-01
500030,"TS","hyderabad",35,0,1,2020-04-01
500049,"TS","hyderabad",35,0,1,2020-04-01
500086,"TS","hyderabad",35,0,1,2020-04-01
500087,"TS","hyderabad",35,0,1,2020-04-01
500010,"TS","hyderabad",35,0,1,2020-04-01
500042,"TS","hyderabad",35,0,1,2020-04-01
500051,"TS","hyderabad",35,0,1,2020-04-01
500083,"TS","hyderabad",35,0,1,2020-04-01
505416,"TS","karimnagar",3,0,0,2020-04-01
505476,"TS","karimnagar",3,0,0,2020-04-01
505490,"TS","karimnagar",3,0,0,2020-04-01
505208,"TS","karimnagar",3,0,0,2020-04-01
500070,"TS","hyderabad",35,0,1,2020-04-01
505405,"TS","karimnagar",3,0,0,2020-04-01
505302,"TS","karimnagar",3,0,0,2020-04-01
505211,"TS","karimnagar",3,0,0,2020-04-01
505188,"TS","karimnagar",3,0,0,2020-04-01
505498,"TS","karimnagar",3,0,0,2020-04-01
505101,"TS","karimnagar",3,0,0,2020-04-01
505415,"TS","karimnagar",3,0,0,2020-04-01
505326,"TS","karimnagar",3,0,0,2020-04-01
505153,"TS","karimnagar",3,0,0,2020-04-01
505452,"TS","karimnagar",3,0,0,2020-04-01
500073,"TS","hyderabad",35,0,1,2020-04-01
500095,"TS","hyderabad",35,0,1,2020-04-01
500090,"TS","hyderabad",35,0,1,2020-04-01
500001,"TS","hyderabad",35,0,1,2020-04-01
500005,"TS","hyderabad",35,0,1,2020-04-01
500066,"TS","hyderabad",35,0,1,2020-04-01
500078,"TS","hyderabad",35,0,1,2020-04-01
505122,"TS","karimnagar",3,0,0,2020-04-01
500044,"TS","hyderabad",35,0,1,2020-04-01
500028,"TS","hyderabad",35,0,1,2020-04-01
500085,"TS","hyderabad",35,0,1,2020-04-01
500035,"TS","hyderabad",35,0,1,2020-04-01
505524,"TS","karimnagar",3,0,0,2020-04-01
505305,"TS","karimnagar",3,0,0,2020-04-01
505184,"TS","karimnagar",3,0,0,2020-04-01
505306,"TS","karimnagar",3,0,0,2020-04-01
500024,"TS","hyderabad",35,0,1,2020-04-01
505470,"TS","karimnagar",3,0,0,2020-04-01
505471,"TS","karimnagar",3,0,0,2020-04-01
505185,"TS","karimnagar",3,0,0,2020-04-01
505307,"TS","karimnagar",3,0,0,2020-04-01
505475,"TS","karimnagar",3,0,0,2020-04-01
500037,"TS","hyderabad",35,0,1,2020-04-01
500011,"TS","hyderabad",35,0,1,2020-04-01
505473,"TS","karimnagar",3,0,0,2020-04-01
500075,"TS","hyderabad",35,0,1,2020-04-01
500034,"TS","hyderabad",35,0,1,2020-04-01
500033,"TS","hyderabad",35,0,1,2020-04-01
500022,"TS","hyderabad",35,0,1,2020-04-01
505327,"TS","karimnagar",3,0,0,2020-04-01
505460,"TS","karimnagar",3,0,0,2020-04-01
500002,"TS","hyderabad",35,0,1,2020-04-01
500017,"TS","hyderabad",35,0,1,2020-04-01
505502,"TS","karimnagar",3,0,0,2020-04-01
505505,"TS","karimnagar",3,0,0,2020-04-01
505210,"TS","karimnagar",3,0,0,2020-04-01
500040,"TS","hyderabad",35,0,1,2020-04-01
505480,"TS","karimnagar",3,0,0,2020-04-01
500068,"TS","hyderabad",35,0,1,2020-04-01
500015,"TS","hyderabad",35,0,1,2020-04-01
500014,"TS","hyderabad",35,0,1,2020-04-01
505497,"TS","karimnagar",3,0,0,2020-04-01
505212,"TS","karimnagar",3,0,0,2020-04-01
500020,"TS","hyderabad",35,0,1,2020-04-01
500080,"TS","hyderabad",35,0,1,2020-04-01
500084,"TS","hyderabad",35,0,1,2020-04-01
505525,"TS","karimnagar",3,0,0,2020-04-01
500025,"TS","hyderabad",35,0,1,2020-04-01
505129,"TS","karimnagar",3,0,0,2020-04-01
505474,"TS","karimnagar",3,0,0,2020-04-01
505445,"TS","karimnagar",3,0,0,2020-04-01
283112,"UP","agra",8,0,1,2020-04-01
283104,"UP","agra",8,0,1,2020-04-01
202124,"UP","agra",8,0,1,2020-04-01
283115,"UP","agra",8,0,1,2020-04-01
282006,"UP","agra",8,0,1,2020-04-01
283126,"UP","agra",8,0,1,2020-04-01
282008,"UP","agra",8,0,1,2020-04-01
282002,"UP","agra",8,0,1,2020-04-01
283113,"UP","agra",8,0,1,2020-04-01
283125,"UP","agra",8,0,1,2020-04-01
282009,"UP","agra",8,0,1,2020-04-01
282005,"UP","agra",8,0,1,2020-04-01
283114,"UP","agra",8,0,1,2020-04-01
282010,"UP","agra",8,0,1,2020-04-01
283123,"UP","agra",8,0,1,2020-04-01
283202,"UP","agra",8,0,1,2020-04-01
283121,"UP","agra",8,0,1,2020-04-01
283111,"UP","agra",8,0,1,2020-04-01
283122,"UP","agra",8,0,1,2020-04-01
283119,"UP","agra",8,0,1,2020-04-01
282001,"UP","agra",8,0,1,2020-04-01
283105,"UP","agra",8,0,1,2020-04-01
283124,"UP","agra",8,0,1,2020-04-01
283110,"UP","agra",8,0,1,2020-04-01
282004,"UP","agra",8,0,1,2020-04-01
282007,"UP","agra",8,0,1,2020-04-01
283102,"UP","agra",8,0,1,2020-04-01
283201,"UP","agra",8,0,1,2020-04-01
283101,"UP","agra",8,0,1,2020-04-01
282003,"UP","agra",8,0,1,2020-04-01
243001,"UP","bareilly",6,0,0,2020-04-01
243505,"UP","bareilly",6,0,0,2020-04-01
262302,"UP","bareilly",6,0,0,2020-04-01
243504,"UP","bareilly",6,0,0,2020-04-01
243203,"UP","bareilly",6,0,0,2020-04-01
243501,"UP","bareilly",6,0,0,2020-04-01
262406,"UP","bareilly",6,0,0,2020-04-01
243005,"UP","bareilly",6,0,0,2020-04-01
243003,"UP","bareilly",6,0,0,2020-04-01
243402,"UP","bareilly",6,0,0,2020-04-01
243403,"UP","bareilly",6,0,0,2020-04-01
243302,"UP","bareilly",6,0,0,2020-04-01
243006,"UP","bareilly",6,0,0,2020-04-01
262203,"UP","bareilly",6,0,0,2020-04-01
243123,"UP","bareilly",6,0,0,2020-04-01
243202,"UP","bareilly",6,0,0,2020-04-01
243004,"UP","bareilly",6,0,0,2020-04-01
243303,"UP","bareilly",6,0,0,2020-04-01
243401,"UP","bareilly",6,0,0,2020-04-01
243002,"UP","bareilly",6,0,0,2020-04-01
222129,"UP","jaunpur",1,0,0,2020-04-01
222170,"UP","jaunpur",1,0,0,2020-04-01
222143,"UP","jaunpur",1,0,0,2020-04-01
223103,"UP","jaunpur",1,0,0,2020-04-01
222101,"UP","jaunpur",1,0,0,2020-04-01
222146,"UP","jaunpur",1,0,0,2020-04-01
222161,"UP","jaunpur",1,0,0,2020-04-01
222132,"UP","jaunpur",1,0,0,2020-04-01
222149,"UP","jaunpur",1,0,0,2020-04-01
222162,"UP","jaunpur",1,0,0,2020-04-01
222204,"UP","jaunpur",1,0,0,2020-04-01
222165,"UP","jaunpur",1,0,0,2020-04-01
222141,"UP","jaunpur",1,0,0,2020-04-01
222109,"UP","jaunpur",1,0,0,2020-04-01
222148,"UP","jaunpur",1,0,0,2020-04-01
222002,"UP","jaunpur",1,0,0,2020-04-01
222138,"UP","jaunpur",1,0,0,2020-04-01
222203,"UP","jaunpur",1,0,0,2020-04-01
222131,"UP","jaunpur",1,0,0,2020-04-01
222133,"UP","jaunpur",1,0,0,2020-04-01
222180,"UP","jaunpur",1,0,0,2020-04-01
226016,"UP","lucknow",8,0,0,2020-04-01
226022,"UP","lucknow",8,0,0,2020-04-01
226203,"UP","lucknow",8,0,0,2020-04-01
226013,"UP","lucknow",8,0,0,2020-04-01
226001,"UP","lucknow",8,0,0,2020-04-01
226012,"UP","lucknow",8,0,0,2020-04-01
203202,"UP","gautambuddha nagar",34,0,0,2020-04-01
201301,"UP","gautambuddha nagar",34,0,0,2020-04-01
203155,"UP","gautambuddha nagar",34,0,0,2020-04-01
203135,"UP","gautambuddha nagar",34,0,0,2020-04-01
201310,"UP","gautambuddha nagar",34,0,0,2020-04-01
201313,"UP","gautambuddha nagar",34,0,0,2020-04-01
201303,"UP","gautambuddha nagar",34,0,0,2020-04-01
201314,"UP","gautambuddha nagar",34,0,0,2020-04-01
201312,"UP","gautambuddha nagar",34,0,0,2020-04-01
232103,"UP","varanasi",2,0,0,2020-04-01
232109,"UP","varanasi",2,0,0,2020-04-01
221305,"UP","varanasi",2,0,0,2020-04-01
232111,"UP","varanasi",2,0,0,2020-04-01
221204,"UP","varanasi",2,0,0,2020-04-01
221116,"UP","varanasi",2,0,0,2020-04-01
221402,"UP","varanasi",2,0,0,2020-04-01
221405,"UP","varanasi",2,0,0,2020-04-01
221208,"UP","varanasi",2,0,0,2020-04-01
221008,"UP","varanasi",2,0,0,2020-04-01
221110,"UP","varanasi",2,0,0,2020-04-01
221307,"UP","varanasi",2,0,0,2020-04-01
221001,"UP","varanasi",2,0,0,2020-04-01
232104,"UP","varanasi",2,0,0,2020-04-01
232101,"UP","varanasi",2,0,0,2020-04-01
232106,"UP","varanasi",2,0,0,2020-04-01
221004,"UP","varanasi",2,0,0,2020-04-01
221403,"UP","varanasi",2,0,0,2020-04-01
221201,"UP","varanasi",2,0,0,2020-04-01
232108,"UP","varanasi",2,0,0,2020-04-01
221313,"UP","varanasi",2,0,0,2020-04-01
221010,"UP","varanasi",2,0,0,2020-04-01
221302,"UP","varanasi",2,0,0,2020-04-01
232105,"UP","varanasi",2,0,0,2020-04-01
221002,"UP","varanasi",2,0,0,2020-04-01
221306,"UP","varanasi",2,0,0,2020-04-01
221105,"UP","varanasi",2,0,0,2020-04-01
221107,"UP","varanasi",2,0,0,2020-04-01
221003,"UP","varanasi",2,0,0,2020-04-01
232118,"UP","varanasi",2,0,0,2020-04-01
221005,"UP","varanasi",2,0,0,2020-04-01
221104,"UP","varanasi",2,0,0,2020-04-01
221207,"UP","varanasi",2,0,0,2020-04-01
221115,"UP","varanasi",2,0,0,2020-04-01
221401,"UP","varanasi",2,0,0,2020-04-01
221011,"UP","varanasi",2,0,0,2020-04-01
221106,"UP","varanasi",2,0,0,2020-04-01
232107,"UP","varanasi",2,0,0,2020-04-01
221006,"UP","varanasi",2,0,0,2020-04-01
221108,"UP","varanasi",2,0,0,2020-04-01
221007,"UP","varanasi",2,0,0,2020-04-01
221103,"UP","varanasi",2,0,0,2020-04-01
232102,"UP","varanasi",2,0,0,2020-04-01
232110,"UP","varanasi",2,0,0,2020-04-01
221311,"UP","varanasi",2,0,0,2020-04-01
221304,"UP","varanasi",2,0,0,2020-04-01
221206,"UP","varanasi",2,0,0,2020-04-01
221202,"UP","varanasi",2,0,0,2020-04-01
221112,"UP","varanasi",2,0,0,2020-04-01
262001,"UP","pilibhit",2,0,0,2020-04-01
262203,"UP","pilibhit",2,0,0,2020-04-01
262122,"UP","pilibhit",2,0,0,2020-04-01
243003,"UP","pilibhit",2,0,0,2020-04-01
262202,"UP","pilibhit",2,0,0,2020-04-01
262124,"UP","pilibhit",2,0,0,2020-04-01
262305,"UP","pilibhit",2,0,0,2020-04-01
243123,"UP","pilibhit",2,0,0,2020-04-01
262302,"UP","pilibhit",2,0,0,2020-04-01
250221,"UP","meerut",5,0,0,2020-04-01
250104,"UP","meerut",5,0,0,2020-04-01
250502,"UP","meerut",5,0,0,2020-04-01
245206,"UP","meerut",5,0,0,2020-04-01
250222,"UP","meerut",5,0,0,2020-04-01
250404,"UP","meerut",5,0,0,2020-04-01
250341,"UP","meerut",5,0,0,2020-04-01
250005,"UP","meerut",5,0,0,2020-04-01
250342,"UP","meerut",5,0,0,2020-04-01
250344,"UP","meerut",5,0,0,2020-04-01
250402,"UP","meerut",5,0,0,2020-04-01
250002,"UP","meerut",5,0,0,2020-04-01
250110,"UP","meerut",5,0,0,2020-04-01
250223,"UP","meerut",5,0,0,2020-04-01
250001,"UP","meerut",5,0,0,2020-04-01
250003,"UP","meerut",5,0,0,2020-04-01
250501,"UP","meerut",5,0,0,2020-04-01
250401,"UP","meerut",5,0,0,2020-04-01
250103,"UP","meerut",5,0,0,2020-04-01
250205,"UP","meerut",5,0,0,2020-04-01
250106,"UP","meerut",5,0,0,2020-04-01
250004,"UP","meerut",5,0,0,2020-04-01
250406,"UP","meerut",5,0,0,2020-04-01
201004,"UP","ghaziabad",2,0,1,2020-04-01
201006,"UP","ghaziabad",2,0,1,2020-04-01
201103,"UP","ghaziabad",2,0,1,2020-04-01
201201,"UP","ghaziabad",2,0,1,2020-04-01
201005,"UP","ghaziabad",2,0,1,2020-04-01
201102,"UP","ghaziabad",2,0,1,2020-04-01
201013,"UP","ghaziabad",2,0,1,2020-04-01
201306,"UP","gautambuddha nagar",34,0,0,2020-04-01
203201,"UP","gautambuddha nagar",34,0,0,2020-04-01
201309,"UP","gautambuddha nagar",34,0,0,2020-04-01
201008,"UP","gautambuddha nagar",34,0,0,2020-04-01
201307,"UP","gautambuddha nagar",34,0,0,2020-04-01
226028,"UP","lucknow",8,0,0,2020-04-01
226202,"UP","lucknow",8,0,0,2020-04-01
226303,"UP","lucknow",8,0,0,2020-04-01
226025,"UP","lucknow",8,0,0,2020-04-01
226007,"UP","lucknow",8,0,0,2020-04-01
244412,"UP","moradabad",1,0,0,2020-04-01
226003,"UP","lucknow",8,0,0,2020-04-01
226011,"UP","lucknow",8,0,0,2020-04-01
